instance_id,random_seed,scenario_id,scenario_class,n,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,objective_for_reporting_nils,objective_for_reporting_no_unpairing,objective_for_reporting_paired_baseline,improvement_pct_vs_no_unpairing,improvement_pct_vs_paired_baseline,nils_result_vs_no_unpairing,nils_result_vs_paired_baseline,cpu_time_seconds_nils,cpu_time_seconds_no_unpairing,cpu_time_seconds_paired_baseline,customers_served_by_drone_nils,customers_served_by_drone_no_unpairing,customers_served_by_drone_paired_baseline,drone_service_share_nils,drone_service_share_no_unpairing,drone_service_share_paired_baseline,waiting_sync_cost_nils,waiting_sync_cost_no_unpairing,waiting_sync_cost_paired_baseline
S0060_R05,6002031,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,3,3,high,1.25,uniform,short,flat,5005.635496550757,9009.164521307172,8543.10869138731,44.43840508504254,41.40732984473015,Win,Win,27.83734917640686,752.9326038360596,709.8760566711426,15,1,3,0.15,0.01,0.03,0.0,133.89802033939844,125.51468506057036
S0060_R06,6002032,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,3,3,high,1.25,uniform,short,flat,4729.207943188321,8744.29646827891,8384.062576863917,45.91665595575187,43.59288352357103,Win,Win,25.929499626159668,636.3812589645386,570.0845704078674,19,1,3,0.19,0.01,0.03,0.0,63.589525725238616,57.27760279788938
S0060_R07,6002033,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,3,3,high,1.25,uniform,short,flat,5519.008310873805,10056.020693551189,9794.78838048576,45.11737317313714,43.65362377946447,Win,Win,21.788118600845337,713.129754781723,624.0731754302979,16,1,3,0.16,0.01,0.03,0.0,40.45587332376587,236.5996362466169
S0060_R08,6002034,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,3,3,high,1.25,uniform,short,flat,4503.540196006614,8594.222370891735,8352.752303903198,47.598048995568085,46.08315879423203,Win,Win,26.497398376464844,846.3299601078033,585.5945732593536,14,1,3,0.14,0.01,0.03,0.0,38.38215517416262,229.2569067583087
S0060_R09,6002035,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,3,3,high,1.25,uniform,short,flat,5125.30921780612,9252.857568750658,9093.419467394537,44.6083636355147,43.637162717683,Win,Win,25.397302865982056,1003.4858765602112,1047.1033022403717,11,1,3,0.11,0.01,0.03,0.0,23.65432734146125,196.4081342693509
S0060_R10,6002036,S0060,n100_p0.25_d3_uniform_Ehigh_V1.25_Hshort_PWflat_B0.10,100,3,3,high,1.25,uniform,short,flat,6452.767539876162,10768.006615601673,10593.071094270224,40.0746324716517,39.08501621058265,Win,Win,34.68846082687378,725.413557767868,736.6170530319214,16,1,3,0.16,0.01,0.03,0.0,44.68253572927389,37.89817725899028
S0061_R01,6102027,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,391253.38801253744,667476.1171039931,542627.7061163147,41.383162934715166,27.896533184269348,Win,Win,28.51624631881714,1154.3812098503113,657.6157357692719,16,1,3,0.16,0.01,0.03,0.0,7.649632601768618,7.649632601768618
S0061_R02,6102028,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,228531.8537585069,385576.8215269625,358900.40105788864,40.72987767950512,36.32443622662712,Win,Win,20.110355377197266,735.5827834606171,670.7504210472107,13,1,3,0.13,0.01,0.03,0.0,264.4409446214484,258.0194004449665
S0061_R03,6102029,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,490412.8854039615,855698.60164092,714622.684022172,42.688595673344885,31.374570613441946,Win,Win,24.34227681159973,764.8507390022278,614.852103471756,14,0,2,0.14,0.0,0.02,0.0,0.0,376.886741937817
S0061_R04,6102030,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,380845.7367558384,899498.6142228433,766166.475768072,57.66021973420328,50.29203850585534,Win,Win,23.824424028396606,896.8090567588806,811.0687203407288,14,1,3,0.14,0.01,0.03,0.0,3.7771238103935736,3.7771238103935736
S0061_R05,6102031,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,458780.51440010505,721056.8904872914,642444.2641394145,36.37388111081493,28.5882776127414,Win,Win,24.223690271377563,757.4977309703827,561.0033702850342,16,0,2,0.16,0.0,0.02,0.0,0.0,274.6321957556873
S0061_R06,6102032,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,396782.6993036758,632489.2048931699,558365.8020222025,37.266486726726974,28.938574342004856,Win,Win,30.96190118789673,655.9981691837311,582.8307399749756,16,1,3,0.16,0.01,0.03,0.0,3.443618787519432,3.443618787519432
S0061_R07,6102033,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,317389.51621143386,513682.93958582816,462478.19266160566,38.21295360376609,31.37200385928962,Win,Win,26.51686143875122,806.0798697471619,604.0166585445404,15,1,4,0.15,0.01,0.04,0.0,270.8084306023726,320.2810602363096
S0061_R08,6102034,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,545495.8029495251,664605.507433359,546693.9783584628,17.921865400096355,0.21916747876672268,Win,Win,26.278716564178467,422.8374128341675,262.97534441947937,16,1,9,0.16,0.01,0.09,0.0,245.19842270447015,282.20676810794424
S0061_R09,6102035,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,324648.1528985195,603716.4060792079,530709.8943681476,46.22505705834248,38.827567312450626,Win,Win,29.73224401473999,737.7381157875061,632.276442527771,15,1,3,0.15,0.01,0.03,0.0,6.021461751341257,6.021461751341257
S0061_R10,6102036,S0061,n100_p0.25_d3_uniform_Ehigh_V1.25_Hmedium_PWstrict_B0.10,100,3,3,high,1.25,uniform,medium,strict,410168.159919246,730403.8537733534,434093.1387665098,43.84364789420697,5.511485142393041,Win,Win,24.35391092300415,754.581107378006,489.37431287765503,15,1,2,0.15,0.01,0.02,0.0,7.357504828575201,7.357504828575201
S0062_R01,6202027,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,239803.5421977816,273919.85328796675,217933.49605625807,12.454851548974558,-10.035192633204908,Win,Loss,34.357277631759644,728.8594770431519,632.6898400783539,24,1,3,0.24,0.01,0.03,0.0,5.8333586727561055,5.8333586727561055
S0062_R02,6202028,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,241328.55974172265,334701.277272718,270696.2933328845,27.897329311628035,10.848960371632181,Win,Win,28.5108163356781,899.4076778888702,753.4418740272522,24,0,3,0.24,0.0,0.03,0.0,0.0,369.9183979359436
S0062_R03,6202029,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,388203.2092119511,563809.6912101129,507514.7171635319,31.14641070132282,23.508974994539148,Win,Win,47.89867210388184,805.7818591594696,601.756600856781,24,1,3,0.24,0.01,0.03,0.0,3.454689518059169,3.454689518059169
S0062_R04,6202030,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,323086.65063230105,464393.3245663279,269958.634053012,30.428231083206374,-19.6800583043609,Win,Loss,32.96291184425354,813.2396478652954,909.3826339244844,23,1,2,0.23,0.01,0.02,0.0,1.3716477536976042,366.79116840582327
S0062_R05,6202031,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,228882.01441033333,338406.73382629635,316183.69945154013,32.364816792381525,27.61106445165972,Win,Win,32.42307686805725,912.5086734294892,797.7056379318237,22,1,3,0.22,0.01,0.03,0.0,10.433164381206742,10.433164381206742
S0062_R06,6202032,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,234219.5191554848,463921.8283060566,397898.03644989314,49.51314965913472,41.13579417349555,Win,Win,27.258280515670776,775.8873364925385,686.7621130943298,21,1,3,0.21,0.01,0.03,0.0,4.420157286342503,4.420157286342503
S0062_R07,6202033,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,162320.6217682582,389332.3539112217,361428.9091184647,58.30795459519614,55.0891979935521,Win,Win,37.30294370651245,855.3441331386566,686.5862550735474,23,1,3,0.23,0.01,0.03,0.0,268.84270218718507,265.8986642272496
S0062_R08,6202034,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,228650.4824654219,423799.8452073033,358160.96548456966,46.04753044362801,36.15985422753373,Win,Win,32.99825882911682,797.8604474067688,668.027024269104,24,1,3,0.24,0.01,0.03,0.0,3.2525549610637583,3.2525549610637583
S0062_R09,6202035,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,305405.87212542724,522868.8873973639,415359.8780897735,41.59035286157151,26.471985322708864,Win,Win,36.461708068847656,864.5335533618927,748.9812726974487,22,1,3,0.22,0.01,0.03,0.0,353.6075561599732,338.4973958557142
S0062_R10,6202036,S0062,n100_p0.25_d3_uniform_Ehigh_V2.00_Hlong_PWbase_B0.10,100,3,3,high,2.0,uniform,long,base,218544.57073948064,444568.73689337424,404185.93144858367,50.84121923042543,45.92969380299135,Win,Win,31.147116661071777,885.7764182090759,758.5476272106171,21,1,3,0.21,0.01,0.03,0.0,336.33427708460715,333.5746638928572
S0063_R01,6302027,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,6997.50818196475,11386.299466002509,10290.06643915598,38.54449197600958,31.997444104562017,Win,Win,27.440788745880127,1157.1548240184784,638.3720815181732,10,1,4,0.1,0.01,0.04,0.0,195.29334697949952,201.76033759166015
S0063_R02,6302028,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,4814.07540592114,9733.281690651338,9481.697713856676,50.540058749712514,49.22770635383379,Win,Win,28.509536743164062,1373.875304698944,942.6916613578796,14,1,3,0.14,0.01,0.03,0.0,21.010340525514813,51.5709467215183
S0063_R03,6302029,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,3531.574229046613,7057.04572983254,6693.670282860581,49.95676145164479,47.24009280694099,Win,Win,25.16670227050781,1035.847811460495,797.464497089386,17,1,3,0.17,0.01,0.03,0.0,24.26705329286446,33.216302436084405
S0063_R04,6302030,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,3616.8062561689594,8620.354410218373,7252.937222361538,58.04341580339575,50.133219890308986,Win,Win,34.01854491233826,845.650886297226,263.50909996032715,16,1,3,0.16,0.01,0.03,0.0,274.61664495996195,316.05386603732853
S0063_R05,6302031,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,4683.225316024129,8876.00199921116,8664.464576426353,47.23722103216805,45.949051153536836,Win,Win,26.397308826446533,965.7684433460236,613.3326013088226,11,1,3,0.11,0.01,0.03,0.0,22.677142952303686,59.64825691753887
S0063_R06,6302032,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,5629.344794125079,9758.731565390732,8935.952768053896,42.31479002773775,37.00341821131785,Win,Win,21.292043924331665,632.273955821991,520.7710671424866,17,1,4,0.17,0.01,0.04,0.0,26.59621523489006,89.34108875166541
S0063_R07,6302033,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,4973.414172971198,9544.447615955902,6223.180090149832,47.892069053248214,20.082432117893983,Win,Win,22.836644887924194,831.229697227478,549.9536533355713,12,1,8,0.12,0.01,0.08,0.0,30.02887266922121,167.15928829187942
S0063_R08,6302034,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,5324.627460340254,9338.70504855254,8557.653387437844,42.98323554864226,37.779351192740414,Win,Win,28.02970004081726,1090.5868690013883,639.7274417877197,10,1,5,0.1,0.01,0.05,0.0,100.48085945008188,111.11447778712112
S0063_R09,6302035,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,5204.033811216285,9437.786749430074,8102.461666629759,44.85959526972206,35.77218843688874,Win,Win,25.624000549316406,986.882683992386,327.6895408630371,12,1,3,0.12,0.01,0.03,0.0,167.68352104527037,212.07716430676444
S0063_R10,6302036,S0063,n100_p0.75_d3_uniform_Elow_V1.25_Hshort_PWflat_B0.10,100,3,3,low,1.25,uniform,short,flat,5580.230953800426,9459.717708792225,6843.833679409168,41.01059750848649,18.463375716018717,Win,Win,28.76731276512146,929.3403158187866,391.82890462875366,15,1,6,0.15,0.01,0.06,0.0,218.3322008925968,350.0901545563692
S0064_R01,6402027,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,260629.0499302188,358715.562678812,314235.63529454044,27.34381302447651,17.05935907430579,Win,Win,24.064043760299683,1220.7227458953855,625.2618262767792,12,1,4,0.12,0.01,0.04,0.0,3.9391635096370807,3.9391635096370807
S0064_R02,6402028,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,295535.25056806224,502857.3019025337,348338.88332384377,41.22880398675321,15.158696109928972,Win,Win,24.675225496292114,1007.159903049469,577.5749390125275,14,1,7,0.14,0.01,0.07,0.0,3.719817936443146,45.77389400329663
S0064_R03,6402029,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,236857.7539134506,408262.0957892891,235815.32182784015,41.98389800171484,-0.44205443375367304,Win,Loss,25.19308924674988,1454.2672021389008,789.9273958206177,10,1,6,0.1,0.01,0.06,0.0,5.856275517976881,110.64035983453252
S0064_R04,6402030,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,206612.1954666532,422423.29024951055,371310.4016452316,51.08882482672424,44.35593655572817,Win,Win,27.21387028694153,1434.574345111847,1033.9430015087128,14,1,3,0.14,0.01,0.03,0.0,4.220947129384836,4.220947129384836
S0064_R05,6402031,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,201753.63486195248,487892.2886233714,312240.2524350648,58.647914802831345,35.38512946728088,Win,Win,72.3204836845398,486.31653809547424,163.7040512561798,14,1,9,0.14,0.01,0.09,0.0,8.80842584207221,148.5335457293483
S0064_R06,6402032,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,240581.98218168563,419584.36096479854,276623.45998129254,42.66183286038407,13.02907490277373,Win,Win,24.40178346633911,866.0606744289398,519.218071937561,12,1,9,0.12,0.01,0.09,0.0,447.45077953042494,589.4968808939541
S0064_R07,6402033,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,177569.2037412706,353191.978481127,279821.14520850976,49.724451697659624,36.54189228303163,Win,Win,24.47920608520508,1218.358226776123,650.3735294342041,14,0,2,0.14,0.0,0.02,0.0,0.0,367.01364227195273
S0064_R08,6402034,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,220615.27230095016,352675.70536816324,260758.785275624,37.44528785427771,15.394884177053452,Win,Win,27.063599109649655,897.0734589099884,567.6140713691711,14,1,4,0.14,0.01,0.04,0.0,4.410884534284647,136.3521009631477
S0064_R09,6402035,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,248315.7271434407,465389.3027132613,345198.20989554905,46.64343900993474,28.06575468088995,Win,Win,23.221102476119995,760.6219036579132,443.6119351387024,14,1,5,0.14,0.01,0.05,0.0,16.351618225912752,16.351618225912752
S0064_R10,6402036,S0064,n100_p0.75_d3_uniform_Elow_V1.25_Hmedium_PWbase_B0.10,100,3,3,low,1.25,uniform,medium,base,183228.07063697264,375875.47777289775,301472.4066002997,51.252986302107686,39.222274866468496,Win,Win,67.13363718986511,866.5346281528473,592.2309484481812,10,1,3,0.1,0.01,0.03,0.0,10.42130037858715,10.42130037858715
S0065_R01,6502027,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,178142.26426548377,590149.7206585787,479307.3263190754,69.81405598791343,62.833394258010095,Win,Win,32.80743098258972,3061.009777069092,2113.203799724579,16,1,3,0.16,0.01,0.03,0.0,4.853524114498679,4.853524114498679
S0065_R02,6502028,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,175478.5726073302,674582.6049789628,595598.9203379507,73.98708900701604,70.53745958643422,Win,Win,35.0478413105011,3239.041477441788,2528.188338041305,18,1,3,0.18,0.01,0.03,0.0,3.68926741346702,4.078637866044215
S0065_R03,6502029,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,238476.02552909128,778862.4659387369,652313.7351254557,69.38149725296313,63.44151400043316,Win,Win,38.81853771209717,2890.160823822021,2076.649560689926,16,1,3,0.16,0.01,0.03,0.0,450.125686294698,444.2987291949724
S0065_R04,6502030,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,327788.3059123944,865413.5941794697,748740.8910879608,62.1235085608769,56.22139650525826,Win,Win,48.853546380996704,5065.315189838409,3026.9631056785583,15,1,2,0.15,0.01,0.02,0.0,424.8440600336788,349.0635191500848
S0065_R05,6502031,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,204640.8747294488,876314.5244506311,690802.6767273959,76.6475541578248,70.37636337790218,Win,Win,32.61913776397705,3706.6397104263306,4206.340389728546,18,1,3,0.18,0.01,0.03,0.0,5.70078670648221,5.70078670648221
S0065_R06,6502032,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,236068.0576132189,689359.5476128925,682712.5244242575,65.7554525166623,65.42204087843578,Win,Win,29.82549285888672,3206.282623291016,2760.562666416168,13,1,3,0.13,0.01,0.03,0.0,3.2181777348117118,3.2181777348117118
S0065_R07,6502033,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,305055.3010523728,772309.2061029602,633654.7818378776,60.50088505461834,51.85780810055939,Win,Win,28.667195081710812,3029.486312866211,2469.614558696747,17,1,3,0.17,0.01,0.03,0.0,0.3912443898393025,0.3912443898393025
S0065_R08,6502034,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,139578.88087610726,486032.8684434259,352786.3368126024,71.28200787672569,60.43529289223846,Win,Win,28.72899293899536,3096.0770778656006,2645.0143761634827,14,1,3,0.14,0.01,0.03,0.0,11.058501963524378,11.058501963524378
S0065_R09,6502035,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,163490.08306493293,506476.6255313364,432575.49861409824,67.72011286929221,62.20542226993239,Win,Win,48.591477394104,579.585268497467,493.1809113025665,17,1,3,0.17,0.01,0.03,0.0,3.490147036110942,3.490147036110942
S0065_R10,6502036,S0065,n100_p0.75_d3_uniform_Elow_V2.00_Hshort_PWstrict_B0.10,100,3,3,low,2.0,uniform,short,strict,275528.9690158338,752120.7832043896,622658.1536838508,63.36639338139941,55.74956059184102,Win,Win,35.738792419433594,2780.913958787918,2212.8448197841644,12,0,2,0.12,0.0,0.02,0.0,0.0,362.8735494963607
S0066_R01,6602027,S0066,n100_p0.75_d3_uniform_Elow_V2.00_Hlong_PWmoderate_B0.10,100,3,3,low,2.0,uniform,long,moderate,23895.799108383544,90229.86433582316,75538.84027729901,73.51675159407682,68.36620866740427,Win,Win,30.22750329971313,2990.622882604599,2378.3694603443146,15,1,3,0.15,0.01,0.03,0.0,6.487221038158366,11.282380707422904
S0066_R02,6602028,S0066,n100_p0.75_d3_uniform_Elow_V2.00_Hlong_PWmoderate_B0.10,100,3,3,low,2.0,uniform,long,moderate,29535.3149966154,72944.93606341333,60198.62132707764,59.51012285357353,50.93689133486805,Win,Win,29.11345076560974,2914.9037742614746,2333.2089097499847,19,1,3,0.19,0.01,0.03,0.0,3.5993773025166558,3.5993773025166558
S0066_R03,6602029,S0066,n100_p0.75_d3_uniform_Elow_V2.00_Hlong_PWmoderate_B0.10,100,3,3,low,2.0,uniform,long,moderate,41564.94170540393,82823.19789952128,67780.75563961097,49.814855306807495,38.6773704229502,Win,Win,31.55933928489685,3277.324139595032,2669.872195005417,17,1,3,0.17,0.01,0.03,0.0,5.305239044971506,5.305239044971506
S0066_R04,6602030,S0066,n100_p0.75_d3_uniform_Elow_V2.00_Hlong_PWmoderate_B0.10,100,3,3,low,2.0,uniform,long,moderate,30357.01431513149,85534.14956864266,71259.65474116604,64.50889560693012,57.399436714370545,Win,Win,37.00374889373779,3607.332080841065,2304.2169258594517,15,1,3,0.15,0.01,0.03,0.0,6.175564875391976,6.175564875391976
S0066_R05,6602031,S0066,n100_p0.75_d3_uniform_Elow_V2.00_Hlong_PWmoderate_B0.10,100,3,3,low,2.0,uniform,long,moderate,24573.996770219583,101511.33729473111,87612.83496804247,75.79186973089449,71.95160186383289,Win,Win,41.025843143463135,2929.219213962555,2424.357885360718,18,1,3,0.18,0.01,0.03,0.0,6.947230519080659,6.947230519080659
S0066_R06,6602032,S0066,n100_p0.75_d3_uniform_Elow_V2.00_Hlong_PWmoderate_B0.10,100,3,3,low,2.0,uniform,long,moderate,27372.310859923367,68323.83055440063,55196.70985771516,59.93738840779857,50.40952453419217,Win,Win,33.35371947288513,3424.526040792465,1701.5051639080048,18,1,3,0.18,0.01,0.03,0.0,1.8210170797788257,1.8210170797788257
S0066_R07,6602033,S0066,n100_p0.75_d3_uniform_Elow_V2.00_Hlong_PWmoderate_B0.10,100,3,3,low,2.0,uniform,long,moderate,31013.4587178946,83463.31857002675,69742.58042310087,62.841809732410866,55.531529619712785,Win,Win,33.14933133125305,3106.2593388557434,2555.5358049869537,15,1,3,0.15,0.01,0.03,0.0,8.812883371318993,8.812883371318993
