instance_id,random_seed,method_name,scenario_id,scenario_class,n,eligible_share,eligible_share_target,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,battery_slack_ratio,priority_weight_high,priority_weight_medium,priority_weight_low,depot_position,objective_total,truck_travel_cost,drone_travel_cost,waiting_sync_cost,penalty_cost,priority_tardiness_cost,high_priority_tardiness_minutes,medium_priority_tardiness_minutes,low_priority_tardiness_minutes,total_priority_tardiness_minutes,high_priority_tardiness_weighted_cost,medium_priority_tardiness_weighted_cost,low_priority_tardiness_weighted_cost,fixed_deployment_cost,makespan_minutes,truck_route_distance_km,drone_flight_distance_km,customers_served_by_truck,customers_served_by_drone,drone_service_share,number_of_drone_launches,number_of_drone_retrievals,average_customers_per_drone_sortie,average_customers_per_drone_route,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,delayed_rendezvous_events,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,infeasible_battery_attempts_rejected,eligible_not_assigned_due_battery,cpu_time_seconds,iterations,improving_moves_accepted,candidate_reassignments_evaluated,final_solution_feasibility_flag,status,run_label
S0025_R08,2502034,feasibility_aware_alns,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,0.24,0.25,2,3,low,1.25,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,680.2264668475198,65.35258784570753,0.0,0.0,614.8738790018123,614.8738790018123,563.575793349021,51.29808565279133,0.0,614.8738790018123,563.575793349021,51.29808565279133,0.0,0.0,189.8288018366565,81.69073480713443,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.241059303283691,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0025_R09,2502035,feasibility_aware_alns,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,0.24,0.25,2,3,low,1.25,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,446.6886934537948,70.72894464175242,0.0,0.0,375.95974881204233,375.95974881204233,185.023939134495,190.93580967754733,0.0,375.95974881204233,185.023939134495,190.93580967754733,0.0,0.0,198.7537643827931,88.41118080219053,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.944694519042969,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0025_R10,2502036,feasibility_aware_alns,S0025,n50_p0.25_d2_clustered_Elow_V1.25_Hmedium_PWflat_B0.10,50,0.24,0.25,2,3,low,1.25,clustered,medium,flat,0.1,1.0,1.0,1.0,peripheral,544.7712853179127,64.96351397099917,0.0,0.0,479.8077713469135,479.8077713469135,459.47694350198594,20.330827844927555,0.0,479.8077713469135,459.47694350198594,20.330827844927555,0.0,0.0,186.17854412689525,81.20439246374895,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.728493213653564,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R01,2602027,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,16523.19879830893,218.51854716839165,0.0,0.0,16304.68025114054,16304.68025114054,154.23718019356613,44.04811158919632,0.0,198.28529178276244,15423.718019356613,880.9622317839264,0.0,0.0,194.78324652321203,273.1481839604896,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.303252935409546,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R02,2602028,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,26128.04644294239,206.464082401977,0.0,0.0,25921.58236054041,25921.58236054041,226.52989019808763,163.42966703658243,0.0,389.95955723467006,22652.989019808763,3268.593340731649,0.0,0.0,236.16045660285843,258.0801030024712,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.15799355506897,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R03,2602029,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,47057.918556790064,215.21932823220675,0.0,0.0,46842.69922855786,46842.69922855786,454.1064446010586,71.60273842259984,0.0,525.7091830236585,45410.64446010586,1432.0547684519968,0.0,0.0,245.8545017021512,269.02416029025835,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.250412464141846,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R04,2602030,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,49633.94247878208,248.64878300225212,0.0,0.0,49385.29369577982,49385.29369577982,468.11625484272497,128.6834105753668,0.0,596.7996654180918,46811.625484272496,2573.668211507336,0.0,0.0,210.44146872181773,310.8109787528152,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.191840410232544,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R05,2602031,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,28693.06450742072,244.8953829605496,0.0,0.0,28448.169124460168,28448.169124460168,272.78903543362304,58.46327905489352,0.0,331.25231448851656,27278.903543362303,1169.2655810978704,0.0,0.0,234.3201215147918,306.1192287006871,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.148004293441772,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R06,2602032,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,29872.58746415693,248.19952006822632,0.0,0.0,29624.38794408871,29624.38794408871,294.01005292270804,11.169132590895288,0.0,305.17918551360333,29401.00529227081,223.38265181790572,0.0,0.0,220.39641525086932,310.24940008528296,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.23379635810852,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R07,2602033,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,17078.3480683146,202.92283623440764,0.0,0.0,16875.425232080193,16875.425232080193,167.86381781586942,4.452172524662544,0.0,172.31599034053198,16786.38178158694,89.04345049325087,0.0,0.0,181.32612676132453,253.65354529300956,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.321542739868164,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R08,2602034,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,41265.25611152152,198.77918210058692,0.0,0.0,41066.476929420925,41066.476929420925,395.2566954499961,77.04036922106582,0.0,472.2970646710619,39525.6695449996,1540.8073844213163,0.0,0.0,212.92752000901655,248.47397762573365,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.177910566329956,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R09,2602035,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,13283.448043796623,224.99899415726333,0.0,0.0,13058.44904963936,13058.44904963936,93.09682632418696,187.43832086103333,0.0,280.5351471852203,9309.682632418697,3748.766417220667,0.0,0.0,239.29639653195755,281.2487426965792,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.203306198120115,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0026_R10,2602036,feasibility_aware_alns,S0026,n50_p0.25_d1_uniform_Elow_V2.00_Hmedium_PWbase_B0.10,50,0.24,0.25,1,3,low,2.0,uniform,medium,base,0.1,100.0,20.0,1.0,peripheral,31667.60560146216,262.7045888771924,0.0,0.0,31404.901012584964,31404.901012584964,263.9392457360578,250.54882194895904,0.0,514.4880676850169,26393.92457360578,5010.97643897918,0.0,0.0,276.8096412496356,328.3807360964905,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.277276992797852,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R01,2702027,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,9678.437294215184,240.26567011920747,0.0,0.0,9438.171624095976,9438.171624095976,442.8041299857027,116.41780487638472,0.0,559.2219348620874,8856.082599714053,582.0890243819237,0.0,0.0,238.1513222679744,300.3320876490094,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.166794300079346,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R02,2702028,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,5149.41347279581,223.27773669869373,0.0,0.0,4926.135736097116,4926.135736097116,212.4350660953145,135.48688283816506,0.0,347.9219489334796,4248.701321906291,677.4344141908252,0.0,0.0,222.43299410785528,279.09717087336713,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.158424139022827,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R03,2702029,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,4523.439205698521,251.73098094846287,0.0,0.0,4271.7082247500575,4271.7082247500575,153.78163843113944,239.21509122545373,0.0,392.9967296565932,3075.6327686227887,1196.0754561272686,0.0,0.0,236.46737672813745,314.66372618557864,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.206830501556396,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R04,2702030,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,12940.496876990455,220.69620782744667,0.0,0.0,12719.800669163007,12719.800669163007,582.811921193254,212.71244905958605,0.0,795.5243702528401,11656.23842386508,1063.5622452979303,0.0,0.0,206.88632498504307,275.8702597843084,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.301900625228882,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R05,2702031,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,6159.524781420936,225.13651505379195,0.0,0.0,5934.388266367144,5934.388266367144,260.9029245425796,143.26595510311034,0.0,404.1688796456899,5218.058490851591,716.3297755155518,0.0,0.0,259.5385953579921,281.4206438172399,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.25800895690918,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R06,2702032,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,1822.1897093210516,212.56690239555124,0.0,0.0,1609.6228069255,1609.6228069255,70.75062080798315,38.92207815316735,0.0,109.6726989611505,1415.0124161596632,194.61039076583677,0.0,0.0,199.162643829639,265.70862799443904,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.21104621887207,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R07,2702033,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,7367.677188485425,224.6997760601839,0.0,0.0,7142.977412425242,7142.977412425242,337.34631525919417,79.21022144827161,0.0,416.5565367074658,6746.926305183883,396.05110724135807,0.0,0.0,189.74251385402303,280.8747200752299,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.322131395339966,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R08,2702034,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,4557.592461895878,228.98142628157623,0.0,0.0,4328.611035614302,4328.611035614302,156.01787581568928,241.6507038601032,0.0,397.6685796757925,3120.3575163137857,1208.253519300516,0.0,0.0,219.9380433388068,286.22678285197026,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.305070638656616,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R09,2702035,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,8416.126943795314,246.6918880316888,0.0,0.0,8169.435055763626,8169.435055763626,313.5317882901453,379.759857992144,0.0,693.2916462822893,6270.6357658029065,1898.79928996072,0.0,0.0,265.1925037232958,308.364860039611,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.437148809432983,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0027_R10,2702036,feasibility_aware_alns,S0027,n50_p0.25_d1_uniform_Emedium_V1.25_Hmedium_PWmoderate_B0.10,50,0.24,0.25,1,3,medium,1.25,uniform,medium,moderate,0.1,20.0,5.0,1.0,peripheral,9432.866069204734,220.07429569314183,0.0,0.0,9212.791773511592,9212.791773511592,436.42924914349067,96.84135812835538,0.0,533.2706072718461,8728.584982869814,484.2067906417769,0.0,0.0,227.06814626354628,275.0928696164274,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,10.198825597763062,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R01,2802027,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,70405.58116813331,63.14459921257792,0.0,0.0,70342.43656892073,70342.43656892073,340.9523133359324,53.79934754335629,0.0,394.7516608792887,68190.46266718648,2151.973901734252,0.0,0.0,184.29952880124944,78.93074901572237,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.724578619003296,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R02,2802028,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,76682.04632363078,66.49673091351366,0.0,0.0,76615.54959271727,76615.54959271727,359.02418234721296,120.26782808186734,0.0,479.2920104290803,71804.8364694426,4810.713123274693,0.0,0.0,192.69537596590823,83.12091364189206,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.164486408233644,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R03,2802029,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,84368.31051599314,68.82317977503595,0.0,0.0,84299.48733621811,84299.48733621811,412.5707615753364,44.633375528770245,0.0,457.2041371041066,82514.15231506729,1785.3350211508098,0.0,0.0,193.39455892805876,86.0289747187949,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.650582790374756,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R04,2802030,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,38734.068227625205,63.99767732573438,0.0,0.0,38670.07055029947,38670.07055029947,187.1631843342656,30.935842086158743,0.0,218.09902642042437,37432.63686685312,1237.4336834463495,0.0,0.0,185.4848495328416,79.99709665716797,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.250454902648926,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R05,2802031,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,94207.29640002044,69.47768023227835,0.0,0.0,94137.81871978818,94137.81871978818,442.9022026019071,138.93445498516866,0.0,581.8366575870757,88580.44052038142,5557.378199406747,0.0,0.0,194.8610051477569,86.84710029034791,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.07908582687378,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R06,2802032,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,113951.31905451072,69.16901147440066,0.0,0.0,113882.15004303632,113882.15004303632,567.471950649134,9.693997830238132,0.0,577.1659484793721,113494.3901298268,387.7599132095253,0.0,0.0,195.64499636627409,86.46126434300083,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.107580423355104,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R07,2802033,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,82702.85127351804,65.56920992331314,0.0,0.0,82637.28206359473,82637.28206359473,412.8438168034872,1.7129675724319355,0.0,414.5567843759192,82568.76336069746,68.51870289727742,0.0,0.0,189.6062933537293,81.96151240414139,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.192946672439575,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R08,2802034,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,24855.26590084841,69.63907576008027,0.0,0.0,24785.62682508833,24785.62682508833,91.48236519283252,162.22884466304558,0.0,253.7112098558781,18296.473038566503,6489.153786521823,0.0,0.0,197.9484314092055,87.04884470010035,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.09087347984314,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R09,2802035,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,67481.88019234284,68.68892485468027,0.0,0.0,67413.19126748816,67413.19126748816,336.1591564404644,4.533999484882315,0.0,340.6931559253467,67231.83128809287,181.3599793952926,0.0,0.0,193.9226673930124,85.8611560683503,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.759196043014526,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0028_R10,2802036,feasibility_aware_alns,S0028,n50_p0.25_d1_clustered_Emedium_V1.25_Hmedium_PWstrict_B0.10,50,0.24,0.25,1,3,medium,1.25,clustered,medium,strict,0.1,200.0,40.0,1.0,peripheral,113581.89465313492,74.76993170969212,0.0,0.0,113507.12472142524,113507.12472142524,527.1423778586258,201.96622874250227,0.0,729.108606601128,105428.47557172515,8078.649149700091,0.0,0.0,206.20077373662457,93.4624146371151,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.864943981170654,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0029_R01,2902027,feasibility_aware_alns,S0029,n50_p0.25_d2_clustered_Emedium_V2.00_Hshort_PWstrict_B0.10,50,0.24,0.25,2,3,medium,2.0,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,62946.94487956008,70.54465508061399,0.0,0.0,62876.40022447947,62876.40022447947,288.3851304341741,129.98435344111627,0.0,418.3694838752904,57677.02608683481,5199.374137644651,0.0,0.0,202.4940499999996,88.18081885076748,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,15.432143688201904,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0029_R02,2902028,feasibility_aware_alns,S0029,n50_p0.25_d2_clustered_Emedium_V2.00_Hshort_PWstrict_B0.10,50,0.24,0.25,2,3,medium,2.0,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,41220.05498788364,60.75194051556612,0.0,0.0,41159.30304736807,41159.30304736807,192.20179309505545,67.97361070892443,0.0,260.17540380397986,38440.35861901109,2718.944428356977,0.0,0.0,177.3781402413183,75.93992564445767,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.607592821121216,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0029_R03,2902029,feasibility_aware_alns,S0029,n50_p0.25_d2_clustered_Emedium_V2.00_Hshort_PWstrict_B0.10,50,0.24,0.25,2,3,medium,2.0,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,120088.4988905604,68.886111242031,0.0,0.0,120019.61277931838,120019.61277931838,579.6246270102667,102.36718443162658,0.0,681.9918114418933,115924.92540205336,4094.6873772650633,0.0,0.0,195.28488210712672,86.10763905253874,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.222317934036257,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0029_R04,2902030,feasibility_aware_alns,S0029,n50_p0.25_d2_clustered_Emedium_V2.00_Hshort_PWstrict_B0.10,50,0.24,0.25,2,3,medium,2.0,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,49987.884677735085,68.01348533198583,0.0,0.0,49919.8711924031,49919.8711924031,206.21549514912323,216.91930406446176,0.0,423.134799213585,41243.09902982465,8676.77216257847,0.0,0.0,194.34358427346945,85.0168566649823,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,13.0809588432312,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0029_R05,2902031,feasibility_aware_alns,S0029,n50_p0.25_d2_clustered_Emedium_V2.00_Hshort_PWstrict_B0.10,50,0.24,0.25,2,3,medium,2.0,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,98539.83317350656,62.6493925082878,0.0,0.0,98477.18378099828,98477.18378099828,482.6527161324135,48.666013862889045,0.0,531.3187299953025,96530.5432264827,1946.6405545155617,0.0,0.0,181.6774407591984,78.31174063535974,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.471044063568115,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0029_R06,2902032,feasibility_aware_alns,S0029,n50_p0.25_d2_clustered_Emedium_V2.00_Hshort_PWstrict_B0.10,50,0.24,0.25,2,3,medium,2.0,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,56178.44785083304,66.82446322403744,0.0,0.0,56111.623387609005,56111.623387609005,259.4453354144905,105.56390761777256,0.0,365.00924303226304,51889.0670828981,4222.556304710903,0.0,0.0,194.6869421371774,83.53057903004681,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.85827112197876,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0029_R07,2902033,feasibility_aware_alns,S0029,n50_p0.25_d2_clustered_Emedium_V2.00_Hshort_PWstrict_B0.10,50,0.24,0.25,2,3,medium,2.0,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,58840.85998251102,66.53241164424603,0.0,0.0,58774.32757086678,58774.32757086678,251.26184835777048,213.04894748281717,0.0,464.3107958405876,50252.369671554094,8521.957899312685,0.0,0.0,193.53107048847687,83.16551455530752,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,12.559706687927246,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
S0029_R08,2902034,feasibility_aware_alns,S0029,n50_p0.25_d2_clustered_Emedium_V2.00_Hshort_PWstrict_B0.10,50,0.24,0.25,2,3,medium,2.0,clustered,short,strict,0.1,200.0,40.0,1.0,peripheral,102278.82595201132,68.46116356609653,0.0,0.0,102210.36478844522,102210.36478844522,493.3948030747363,88.2851043374489,0.0,581.6799074121852,98678.96061494724,3531.404173497956,0.0,0.0,198.8669202901732,85.57645445762066,0.0,50,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,11.928870916366575,1.0,0.0,0.0,True,feasible,benchmark_feasibility_aware_alns
